EventId,InvestigationType,AccidentNumber,EventDate,Location,Country,Latitude,Longitude,AirportCode,AirportName,InjurySeverity,AircraftDamage,AircraftCategory,RegistrationNumber,Make,Model,AmateurBuilt,NumberOfEngines,EngineType,FARDescription,Schedule,PurposeOfFlight,AirCarrier,TotalFatalInjuries,TotalSeriousInjuries,TotalMinorInjuries,TotalUninjured,WeatherCondition,BroadPhaseOfFlight,ReportStatus,PublicationDate,
20071221X01985,Accident,NYC08FA046,11/26/2007,"Owensboro, KY",United States,87.145833,-37.682500,OWB,Owensboro - Caviess County Apt,Fatal(1),Substantial,Airplane,N3364G,CESSNA,310R,No,2,Reciprocating,Part 91: General Aviation,,Positioning,,1,0,0,0,IMC,APPROACH,Probable Cause,11/10/2008,
20071130X01880,Accident,CHI08FA039,11/25/2007,"Faribault, MN",United States,44.318611,-93.301944,FBL,FARIBAULT MUNI,Fatal(4),Destroyed,Airplane,N482SR,Cirrus Design Corp.,SR22,No,1,Reciprocating,Part 91: General Aviation,,Personal,,4,,,,VMC,GO-AROUND,Probable Cause,12/28/2008,
20071126X01838,Accident,DFW08FA036,11/23/2007,"Mesquite, TX",United States,32.760556,-96.534166,HQZ,PHIL L HUDSON MUNI,Fatal(1),Destroyed,,N8301M,Cessna,A150K,No,1,Reciprocating,,,Personal,,1,1,,,VMC,TAKEOFF,Probable Cause,08/28/2008,
20071130X01883,Accident,SEA08FA036,11/22/2007,"Auburn, CA",United States,38.962500,-121.068056,AUN,Auburn,Fatal(2),Substantial,,N3459T,Cessna,177,No,1,Reciprocating,,,Personal,,2,,,,VMC,APPROACH,Probable Cause,07/30/2008,
20071221X01984,Accident,NYC08FA041,11/21/2007,"New Windsor, NY",United States,41.491389,-74.168889,SWF,Stewart International,Fatal(1),Substantial,Airplane,N108GD,CIRRUS DESIGN CORP,SR20,No,1,Reciprocating,Part 91: General Aviation,,Personal,,1,2,,,IMC,APPROACH,Probable Cause,06/11/2009,
20071129X01870,Accident,NYC08FA039,11/20/2007,"Maine, NY",United States,42.228889,-75.978889,BGM,Greater Binghamton Airport,Fatal(1),Destroyed,Airplane,N252DD,MOONEY,M20K,No,1,Reciprocating,Part 91: General Aviation,,Personal,,1,,,,IMC,TAKEOFF,Probable Cause,01/05/2010,
20071119X01813,Accident,CHI08LA037,11/16/2007,"Hampton, IA",United States,43.157778,-93.331389,,,Fatal(2),Substantial,,N4448Y,Padelt,PG37-1,Yes,,,,,Personal,,2,1,,,VMC,APPROACH,Probable Cause,08/28/2008,
20071119X01812,Accident,DFW08FA031,11/15/2007,"Ranger, TX",United States,32.476945,-98.520000,,,Fatal(3),Destroyed,Airplane,N55307,PIPER,PA-28R-200,No,1,Reciprocating,Part 91: General Aviation,,Instructional,,3,,,,VMC,CRUISE,Probable Cause,05/06/2009,
20071227X01994,Accident,NYC08LA028,11/09/2007,"Morristown, TN",United States,36.179167,-83.375278,MOR,Moore-Murrell Airport,Fatal(1),,,N555BH,Bell,407,No,1,Turbo Shaft,,,Positioning,,1,,,,VMC,STANDING,Probable Cause,04/30/2008,
20071113X01789,Accident,LAX08FA028,11/09/2007,"McFarland, CA",United States,35.626945,-119.135833,L73,POSO-KERN COUNTY,Fatal(3),Destroyed,Airplane,N6895Z,PIPER,PA-60-602P,No,2,Reciprocating,Part 91: General Aviation,,Personal,,3,0,0,0,VMC,DESCENT,Probable Cause,01/29/2009,
20071121X01832,Accident,SEA08FA023,11/08/2007,"Las Vegas, NV",United States,35.959167,-115.493889,,,Fatal(2),Destroyed,Airplane,N881CP,CESSNA,T182T,No,1,Reciprocating,Part 91: General Aviation,,Personal,,2,0,0,0,VMC,CLIMB,Probable Cause,01/30/2009,
20071121X01829,Accident,SEA08FA022,11/08/2007,"Baker City, OR",United States,44.859167,-117.806389,,,Fatal(1),Substantial,Helicopter,N381MC,HUGHES,269C,No,1,Reciprocating,Part 91: General Aviation,,Instructional,,1,0,0,0,VMC,MANEUVERING,Probable Cause,01/22/2009,
20071121X01830,Accident,SEA08LA021,11/06/2007,"Garberville, CA",United States,40.075834,-123.816667,O16,Garberville Airport,Fatal(3),Destroyed,Airplane,N5049Q,CESSNA,340,No,2,Reciprocating,Part 91: General Aviation,,Business,,3,0,0,0,IMC,APPROACH,Probable Cause,11/10/2008,
20071113X01788,Accident,LAX08FA026,11/06/2007,"Chino, CA",United States,33.978056,-117.660278,CNO,Chino Airport,Fatal(2),Destroyed,Airplane,N30GC,BEECH,A100,No,2,Turbo Prop,Part 91: General Aviation,,Business,,2,,,,IMC,TAKEOFF,Probable Cause,05/06/2009,
20071119X01805,Accident,NYC08FA026,11/05/2007,"Jamestown, TN",United States,36.425556,-85.057222,,,Fatal(3),Destroyed,Helicopter,N8356C,ROBINSON HELICOPTER,R44,No,1,Reciprocating,Part 91: General Aviation,,Unknown,,3,0,0,0,VMC,TAKEOFF,Probable Cause,01/14/2009,
20071121X01825,Accident,NYC08LA024,11/04/2007,"Farmington, DE",United States,38.843055,-75.607778,D74,Chorman Airport,Fatal(2),Destroyed,Airplane,N27S,Blondin,601HDS,Yes,1,Reciprocating,Part 91: General Aviation,,Personal,,2,0,0,0,VMC,MANEUVERING,Probable Cause,01/14/2009,
20071107X01748,Accident,CHI08FA033,11/03/2007,"Gladwin, MI",United States,43.964167,-84.513889,,,Fatal(1),Substantial,Airplane,N8353L,CESSNA,172I,No,1,Reciprocating,Part 91: General Aviation,,Personal,,1,0,0,0,VMC,MANEUVERING,Probable Cause,12/28/2008,
20071109X01779,Accident,SEA08LA017,11/02/2007,"Reno, NV",United States,39.667500,-119.876111,4SD,Reno/Stead Airport,Fatal(1),Substantial,Airplane,N42KK,Kelly,F1D,Yes,1,Reciprocating,Part 91: General Aviation,,Flight Test,,1,0,0,0,VMC,APPROACH,Probable Cause,12/28/2008,
20071120X01821,Accident,NYC08FA023,11/02/2007,"Greenville, PA",United States,41.457778,-80.373611,4G1,Greenville Municipal Airport,Fatal(1),Destroyed,Airplane,N289DT,Daniel R. Lloyd,Trish's Ride Home,Yes,1,Reciprocating,Part 91: General Aviation,,Personal,,1,,,,VMC,MANEUVERING,Probable Cause,09/30/2009,
20071108X01761,Accident,MIA08FA010,11/01/2007,"Panama City, FL",United States,30.209167,-85.887500,PFN,Panama City International,Fatal(1),Substantial,,N4091H,Mooney,M20K,No,1,Reciprocating,,,Personal,,1,,1,,VMC,CRUISE,Probable Cause,09/26/2008,
20071108X01767,Accident,CHI08LA031,11/01/2007,"La Belle, MO",United States,40.023611,-91.873889,,,Fatal(1),Destroyed,Airplane,N634WB,"WRB Associates, LLC.",Zodiac 601 XL,Yes,1,Reciprocating,Part 91: General Aviation,,Flight Test,,1,0,0,0,VMC,MANEUVERING,Probable Cause,12/28/2008,
20071102X01706,Accident,SEA08FA013,10/28/2007,"Sequim, WA",United States,48.093055,-122.926389,2WA1,Diamond Point Airstrip,Fatal(1),Destroyed,Airplane,N27175,Grumman American,AA-5A,No,1,Reciprocating,Part 91: General Aviation,,Personal,,1,0,0,0,VMC,APPROACH,Probable Cause,11/10/2008,
20071102X01712,Accident,LAX08FA023,10/28/2007,"Palm Springs, CA",United States,33.751667,-116.282778,KUDD,Bermuda Dunes Airport,Fatal(1),Substantial,,N21101,Cessna,172S,No,1,Reciprocating,,,Instructional,,1,1,,,VMC,TAKEOFF,Probable Cause,05/28/2008,
20071119X01804,Accident,NYC08FA020,10/27/2007,"Boynton Beach, FL",United States,26.511389,-80.104444,LNA,Palm Beach County Park Airport,Fatal(2),Substantial,Airplane,N8155C,PIPER,PA-28-181,No,1,Reciprocating,Part 91: General Aviation,,Instructional,,2,1,,,VMC,CRUISE,Probable Cause,05/06/2010,
20071105X01726,Accident,LAX08FA001,10/26/2007,"Cedar City, UT",United States,37.429167,-112.913333,,,Fatal(2),Destroyed,Airplane,N3971X,PIPER,PA-28R-200,No,1,Reciprocating,Part 91: General Aviation,,Business,,2,0,0,0,VMC,CRUISE,Probable Cause,01/14/2009,
20071030X01689,Accident,DEN08LA017,10/26/2007,"Salida, CO",United States,38.450833,-106.017500,,,Fatal(1),Destroyed,,N36LB,Schempp-Hirth,Ventus B/16.6,No,0,,,,Personal,,1,,,,VMC,MANEUVERING,Probable Cause,03/31/2008,
20071105X01727,Accident,LAX08LA024,10/25/2007,"Tracy, CA",United States,37.663611,-121.297222,1Q4,New Jerusalem,Fatal(1),Substantial,,NONE,North Wing,Mustang II 17.5,No,1,Reciprocating,,,Personal,,1,,,,VMC,UNKNOWN,Probable Cause,07/30/2008,
20071102X01708,Accident,CHI08FA027,10/23/2007,"Browerville, MN",United States,46.159167,-94.657778,LXL,Little Falls-Morrison County,Fatal(2),Substantial,Airplane,N327ND,PIPER,PA-44-180,No,2,Reciprocating,Part 91: General Aviation,,Instructional,,2,0,0,0,VMC,CRUISE,Probable Cause,12/28/2008,
20071022X01627,Accident,DFW08FA015,10/17/2007,"Glenpool, OK",United States,35.985833,-96.000278,,,Fatal(5),Destroyed,,N978TL,Beech,A36,No,1,Reciprocating,,,Personal,,5,,,,VMC,TAKEOFF,Probable Cause,03/31/2008,
20071023X01633,Accident,NYC08FA012,10/14/2007,"Wiley Ford, WV",United States,39.580834,-78.735833,CBE,Greater Cumberland Regional,Fatal(4),Destroyed,,N6370U,Aero Commander,560-F,No,2,Reciprocating,,,Personal,,4,,,,VMC,TAKEOFF,Probable Cause,05/28/2008,
20071029X01673,Accident,DEN08LA004,10/08/2007,"Albuquerque, NM",United States,35.131945,-106.617500,,,Fatal(1),Substantial,,N7179Z,Aerostar,S-66A,No,0,,,,Personal,,1,2,,2,VMC,CRUISE,Probable Cause,04/30/2008,
20071017X01604,Accident,CHI08LA006,10/08/2007,"Festus, MO",United States,38.202222,-90.386666,FES,"Festus Memorial Airport,",Fatal(1),Substantial,,N43246,Piper,PA-28-151,No,1,Reciprocating,,,Personal,,1,,,,,APPROACH,Probable Cause,05/28/2008,
20071022X01626,Accident,SEA08FA006,10/07/2007,"Ekalaka, MT",United States,45.685833,-104.750278,,,Fatal(2),Substantial,,N85WT,Cessna,310N,No,2,Reciprocating,,,Personal,,2,,,,VMC,CRUISE,Probable Cause,09/26/2008,
20071025X01653,Accident,NYC08LA008,10/07/2007,"St.Croix, VI",United States,17.742777,-64.902222,TISX,"Rohlsen Airport, St Croix USVI",Fatal(1),Destroyed,Airplane,N100UC,BEECH,D55,No,2,Reciprocating,Part 91: General Aviation,,Personal,,1,,,,IMC,DESCENT,Probable Cause,05/12/2009,
20071017X01609,Accident,LAX08MA007,10/07/2007,"Naches, WA",United States,46.587222,-121.352222,,,Fatal(10),Destroyed,Airplane,N430A,CESSNA,208B,No,1,Turbo Prop,Part 91: General Aviation,,Personal,,10,,,,IMC,MANEUVERING,Probable Cause,06/22/2009,
20071023X01643,Accident,DFW08FA004,10/07/2007,"Castroville, TX",United States,29.326111,-98.842222,T89,Castroville Municipal Airport,Fatal(2),Destroyed,Airplane,N11467,CESSNA,150L,No,1,Reciprocating,Part 91: General Aviation,,Personal,,2,0,0,0,VMC,TAKEOFF,Probable Cause,12/28/2008,
20071019X01625,Accident,NYC08LA005,10/06/2007,"Blacksburg, VA",United States,37.215556,-80.391111,,,Fatal(1),Substantial,,N26VT,Pelt,Mad Max II Special,Yes,1,Reciprocating,,,Personal,,1,1,,,VMC,MANEUVERING,Probable Cause,08/28/2008,
20071017X01600,Accident,MIA08LA002,10/06/2007,"Toughkenamon, PA",United States,39.831389,-75.768611,N57,New Garden Airport,Fatal(1),Substantial,Airplane,N8642V,Bellanca,7GCAA,No,1,Reciprocating,Part 91: General Aviation,,Glider Tow,,1,0,0,0,VMC,TAKEOFF,Probable Cause,12/28/2008,
20071017X01592,Accident,MIA08FA003,10/05/2007,"Newton, GA",United States,31.194722,-84.485277,,,Fatal(1),Substantial,Airplane,N62970,Bellanca,7GCBC,No,1,Reciprocating,Part 91: General Aviation,,Personal,,1,0,0,0,VMC,CRUISE,Probable Cause,12/28/2008,
20071017X01608,Accident,LAX08FA002,10/05/2007,"Oak Hills, CA",United States,35.353889,-117.439722,,,Fatal(1),Substantial,Airplane,N6549W,PIPER,PA-28-140,No,1,Reciprocating,Part 91: General Aviation,,Personal,,1,0,0,0,IMC,CRUISE,Probable Cause,12/28/2008,
20071029X01672,Accident,DEN08FA003,10/04/2007,"Pagosa Springs, CO",United States,37.183611,-106.584444,,Not Applicable,Fatal(3),Destroyed,,N590GM,Raytheon Aircraft Company,C90A,No,2,Turbo Prop,,,Positioning,,3,,,,IMC,DESCENT,Probable Cause,08/28/2008,
20071012X01574,Accident,SEA08FA005,10/03/2007,"Crowley Ranch, OR",United States,43.307778,-117.894166,78OR,CROWLEY RANCH AIRSTRIP,Fatal(1),Substantial,,N91254,Piper,PA-18,No,1,Reciprocating,,,Personal,,1,,,,VMC,MANEUVERING,Probable Cause,07/30/2008,
20071016X01587,Accident,NYC08LA001,10/03/2007,"Chesapeake, VA",United States,36.659444,-76.318889,CPK,Chesapeake Regional Airport,Fatal(1),Destroyed,Airplane,N8VE,Lambert John G,Varieze,Yes,1,Reciprocating,Part 91: General Aviation,,Personal,,1,,,,VMC,APPROACH,Probable Cause,05/06/2009,
20071009X01532,Accident,MIA08FA001,10/03/2007,"Walthourville, GA",United States,31.780556,-81.647222,,,Fatal(2),Destroyed,,N96HA,Piper,PA-28-181,No,1,Reciprocating,,,Personal,,2,,,,VMC,MANEUVERING,Probable Cause,02/28/2008,
20071004X01515,Accident,ANC07FA109,09/30/2007,"King Salmon, AK",United States,58.968056,-155.468334,,,Fatal(4),Substantial,,N295BA,Helio,H-295,No,1,Reciprocating,,,Other Work Use,,4,,,,VMC,CRUISE,Probable Cause,09/26/2008,
20071003X01495,Accident,CHI07FA305,09/26/2007,"Defiance, OH",United States,41.261944,-84.474723,,,Fatal(1),Destroyed,,N8341G,Piper,PA-32R-301T,No,1,Reciprocating,,,Personal,,1,,,,VMC,DESCENT,Probable Cause,09/26/2008,
20071004X01496,Accident,DEN07FA165,09/24/2007,"Moriarty, NM",United States,34.981667,-105.998333,0E0,MORIARTY,Fatal(1),Destroyed,,N732XE,Cessna,T210M,No,1,Reciprocating,,,Instructional,,1,1,,,VMC,GO-AROUND,Probable Cause,06/30/2008,
20071004X01514,Accident,MIA07LA155,09/22/2007,"Worthington, KY",United States,38.554444,-82.738055,DWU,Ashland Regional,Fatal(1),Substantial,Airplane,N26442,GRUMMAN,AA-5A,No,1,Reciprocating,Part 91: General Aviation,,Personal,,1,0,0,0,VMC,TAKEOFF,Probable Cause,12/28/2008,
20071005X01518,Accident,ATL07LA129,09/22/2007,"Sweetwater, TN",United States,35.539722,-84.526389,TN64,West Wind Airpark,Fatal(1),Destroyed,,N43046,Kolb Company,MK II,Yes,1,Reciprocating,,,Personal,,1,,,,VMC,CLIMB,Probable Cause,07/30/2008,
20070926X01452,Accident,ANC07FA102,09/22/2007,"Whittier, AK",United States,60.635833,-148.335000,,,Fatal(1),Substantial,Airplane,N46209,CESSNA,180,No,1,Reciprocating,Part 91: General Aviation,,Personal,,1,1,0,0,VMC,TAKEOFF,Probable Cause,11/25/2008,
20070928X01469,Accident,NYC07LA233,09/21/2007,"New Smyrna Bch, FL",United States,29.055556,-80.948889,EVB,New Smyrna Beach,Fatal(1),Substantial,Airplane,N2455B,TEMCO,GC-1B,No,1,Reciprocating,Part 91: General Aviation,,Personal,,1,0,0,0,VMC,TAKEOFF,Probable Cause,12/28/2008,
20070925X01444,Accident,MIA07FA154,09/21/2007,"Clayton, NC",United States,35.641666,-78.452778,,,Fatal(1),Destroyed,Airplane,N8844H,North American,Navion,No,1,Reciprocating,Part 91: General Aviation,,Personal,,1,0,0,0,IMC,CRUISE,Probable Cause,12/03/2008,
20070926X01449,Accident,ANC07FA103,09/20/2007,"McGrath, AK",United States,62.858333,-152.626667,,,Fatal(1),Substantial,,N2088Z,Short Bros.,SC-7,No,2,Turbo Prop,,,Ferry,,1,,,,VMC,TAKEOFF,Probable Cause,07/30/2008,
20070928X01470,Accident,NYC07FA228,09/15/2007,"Dallas, GA",United States,33.951944,-84.765556,RYY,Cobb County,Fatal(1),Substantial,Airplane,N8260R,Bellanca,17-30A,No,1,Reciprocating,Part 91: General Aviation,,Personal,,1,,,,VMC,CRUISE,Probable Cause,08/18/2009,
20070925X01443,Accident,DFW07LA199,09/15/2007,"Utopia, TX",United States,29.522778,-99.517778,,,Fatal(1),Destroyed,Airplane,N110SP,Monocoupe,110SP,No,,Reciprocating,Part 91: General Aviation,,Personal,,1,,,,VMC,MANEUVERING,Probable Cause,12/28/2008,
20070918X01410,Accident,DEN07FA158,09/15/2007,"Erie, CO",United States,40.000556,-105.034722,EIK,Erie Municipal Airport,Fatal(2),Substantial,,N616EV,Evektor-Aerotechnik a.s.,SportStar,No,1,Reciprocating,,,Instructional,,2,,,,VMC,TAKEOFF,Probable Cause,04/30/2008,
20070924X01441,Accident,SEA07FA264B,09/14/2007,"Reno, NV",United States,39.664722,-119.869723,4SD,Reno/Stead Airport,Fatal(1),Destroyed,,N11XR,Tuttle Cassutt,IIIM,Yes,1,Reciprocating,,,Air Race/Show,,1,1,2,,VMC,MANEUVERING,Probable Cause,08/28/2008,
20070924X01441,Accident,SEA07FA264A,09/14/2007,"Reno, NV",United States,39.664722,-119.869723,4SD,Reno/Stead Airport,Fatal(1),Substantial,,N1VD,Deluca-Owl,OR-71,Yes,1,Reciprocating,,,Air Race/Show,,1,1,2,,VMC,MANEUVERING,Probable Cause,08/28/2008,
20070924X01438,Accident,SEA07FA263,09/13/2007,"Reno, NV",United States,39.664167,-119.883889,4SD,Reno Stead Airport,Fatal(1),Substantial,,N139DK,Aero Vodochody,L-39C,No,1,Turbo Fan,,,Air Race/Show,,1,,,,VMC,MANEUVERING,Probable Cause,04/30/2008,
20070924X01433,Accident,SEA07FA262,09/13/2007,"Burlington, WA",United States,48.493333,-122.455000,KBVS,Skagit Regional,Fatal(3),Destroyed,,N1811Q,Beech,A-36TC,No,1,Reciprocating,,,Personal,,3,,,,IMC,APPROACH,Probable Cause,08/28/2008,
20070927X01467,Accident,NYC07FA226,09/13/2007,"Whitfield, AL",United States,32.396944,-88.076945,,,Fatal(1),Destroyed,Airplane,N109PA,PIPER,PA-32R-301,No,1,,Part 91: General Aviation,,Positioning,,1,0,0,0,IMC,CRUISE,Probable Cause,12/03/2008,
20070917X01398,Accident,SEA07FA246,09/12/2007,"Alsea, OR",United States,44.369445,-123.667778,,,Fatal(2),Substantial,,N6735J,Piper,PA-28-140,No,1,Reciprocating,,,Personal,,2,,,,VMC,MANEUVERING,Probable Cause,01/31/2008,
20070927X01463,Accident,DFW07FA198,09/12/2007,"Hosston, LA",United States,32.875556,-93.921389,,,Fatal(2),Destroyed,,N313BG,Fairchild Hiller,FH-1100,No,1,Turbo Shaft,,,Personal,,2,,,,VMC,CRUISE,Probable Cause,08/28/2008,
20070924X01434,Accident,SEA07LA259,09/11/2007,"Reno, NV",United States,39.668334,-119.876389,4SD,Stead Field,Fatal(1),Substantial,,N13NG,Rose,Peregrine,Yes,1,Reciprocating,,,Air Race/Show,,1,,,,VMC,TAKEOFF,Probable Cause,07/30/2008,
20070920X01418,Accident,MIA07FA147,09/11/2007,"Nokomis, FL",United States,27.145833,-82.500000,,,Fatal(2),Substantial,Helicopter,N261BH,BELL,206B,No,1,Turbo Shaft,Part 91: General Aviation,,Aerial Observation,,2,1,,,VMC,MANEUVERING,Probable Cause,09/30/2009,
20070927X01460,Accident,LAX07FA272,09/11/2007,"Joshua Tree, CA",United States,34.152222,-116.196389,L80,Roy Williams Airport,Fatal(1),Substantial,Airplane,N119G,Grumman American,AA-5,No,1,Reciprocating,Part 91: General Aviation,,Personal,,1,0,0,0,VMC,DESCENT,Probable Cause,12/28/2008,
20070919X01416,Accident,LAX07LA270,09/08/2007,"Ellensburg, WA",United States,46.821667,-120.440277,ELN,Bowers Filed,Fatal(1),,,N31HM,Hughes,369D,No,1,Turbo Shaft,,,Other Work Use,,1,,,2,VMC,MANEUVERING,Probable Cause,03/31/2008,
20070917X01402,Accident,ATL07FA125,09/08/2007,"Mansfield, MA",United States,42.007778,-71.191389,1B9,MANSFIELD MUNI,Fatal(2),Substantial,,N19952,Cessna,172M,No,1,Reciprocating,,,Personal,,2,2,,,VMC,TAKEOFF,Probable Cause,09/26/2008,
20070921X01427,Accident,NYC07LA219,09/07/2007,"Virginia Beach, VA",United States,36.820556,-76.022223,NTU,Oceana Naval Air Station,Fatal(1),Destroyed,,N52033,North American,SNJ-2,No,1,Reciprocating,,,Air Race/Show,,1,,,,VMC,MANEUVERING,Probable Cause,09/26/2008,
20070917X01406,Accident,NYC07FA217,09/06/2007,"Syria, VA",United States,38.470278,-78.398611,,,Fatal(3),Destroyed,Airplane,N6493W,PIPER,PA-28-140,No,1,Reciprocating,Part 91: General Aviation,,Personal,,3,0,0,0,VMC,CRUISE,Probable Cause,12/05/2008,
20081007X17184,Accident,SEA07FA277,09/03/2007,"Mammoth Lakes, CA",United States,37.667778,-119.133611,,,Fatal(1),Destroyed,Airplane,N240R,Bellanca,8KCAB-180,No,1,Reciprocating,Part 91: General Aviation,,Personal,,1,,,,VMC,MANEUVERING,Probable Cause,07/09/2009,
20070926X01451,Accident,NYC07LA212,09/03/2007,"Verona, KY",United States,38.805000,-84.656667,7KY2,Ryan Field,Fatal(2),Destroyed,,N5462,Schrack,Starduster Too,Yes,1,Reciprocating,,,Personal,,2,,,,VMC,TAKEOFF,Probable Cause,09/26/2008,
20070910X01346,Accident,CHI07FA290,09/03/2007,"Kelleys Island, OH",United States,41.602778,-82.684722,89D,Kelleys Island,Fatal(2),Substantial,,N1301Y,Cessna,172C,No,1,Reciprocating,,,Personal,,2,1,,,VMC,TAKEOFF,Probable Cause,09/26/2008,
20070910X01344,Accident,CHI07FA286,09/03/2007,"Lake-in-Hills, IL",United States,42.206944,-88.323056,3CK,Lake-in-the-Hills,Fatal(2),Substantial,Airplane,N212YA,Yakovlev,Yak 52,No,1,Reciprocating,Part 91: General Aviation,,Personal,,2,0,0,0,VMC,TAKEOFF,Probable Cause,12/03/2008,
20070925X01442,Accident,NYC07LA210,09/02/2007,"Hazleton, PA",United States,40.985277,-75.990277,KHZL,Hazleton Minicipal,Fatal(1),Destroyed,Airplane,N60867,CESSNA,150J,No,1,Reciprocating,Part 91: General Aviation,,Personal,,1,0,0,0,VMC,APPROACH,Probable Cause,12/28/2008,
20070910X01345,Accident,CHI07LA288,09/02/2007,"Union Star, MO",United States,39.771945,-94.909722,,,Fatal(1),Destroyed,,N1502V,Cessna,172M,No,1,Reciprocating,,,Personal,,1,,,,VMC,MANEUVERING,Probable Cause,07/30/2008,
20071019X01624,Accident,NYC07CA215,09/01/2007,"Newry, PA",United States,40.395833,-78.453889,7G4,Blue Knob Valley Airport,Fatal(1),Substantial,,NONE,Ebersole,Hummel Ultra Cruiser,Yes,1,Reciprocating,,,Personal,,1,,,,VMC,MANEUVERING,Probable Cause,11/29/2007,
20070907X01326,Accident,MIA07FA137,09/01/2007,"Elizabethton, TN",United States,36.433611,-82.102778,0A9,Elizabethton Municipal Airport,Fatal(5),Destroyed,Airplane,N326DK,BEECH,A36,No,1,Reciprocating,Part 91: General Aviation,,Personal,,5,0,0,0,VMC,CLIMB,Probable Cause,11/25/2008,
20070911X01375,Accident,SEA07FA247,08/31/2007,"Kernville, CA",United States,35.724445,-118.424167,L05,Kern Valley Airport,Fatal(6),Destroyed,,N2520P,Lancair Company,LC41-550FG,No,1,Reciprocating,,,Personal,,6,,,,VMC,APPROACH,Probable Cause,08/28/2008,
20070910X01354,Accident,LAX07FA258,08/30/2007,"Cameron Park, CA",United States,38.690555,-120.993055,KO61,Cameron Air park,Fatal(2),Substantial,,N1098F,Raytheon Aircraft Company,A36,No,1,Reciprocating,,,Personal,,2,2,,,VMC,TAKEOFF,Probable Cause,09/26/2008,
20070917X01396,Accident,MIA07LA136,08/28/2007,"Zephyrhills, FL",United States,28.228056,-82.155833,ZPH,Zephyrhills Municipal Airport,Fatal(2),Destroyed,,N304AP,Apollo North America Inc,Tundra,Yes,1,Reciprocating,Part 91: General Aviation,,Personal,,2,,,,VMC,MANEUVERING,Probable Cause,09/30/2009,
20070904X01306,Accident,DEN07LA148,08/27/2007,"Watrous, NM",United States,35.723056,-104.995000,,,Fatal(2),Destroyed,,N60GE,Elliott Cirrus,VK30,Yes,1,Reciprocating,,,Personal,,2,,,,VMC,CRUISE,Probable Cause,04/30/2008,
20070830X01273,Accident,ATL07LA119,08/26/2007,"Center Hill, FL",United States,28.586111,-81.962500,,,Fatal(1),Substantial,Airplane,N904DZ,CESSNA,P206,No,1,Reciprocating,Part 91: General Aviation,,Personal,,1,0,0,0,VMC,MANEUVERING,Probable Cause,03/05/2009,
20080204X00135,Accident,NYC07FAMS1,08/25/2007,"Westhampton, NY",United States,40.700000,-72.583333,,,Fatal(1),Destroyed,Airplane,N5067T,PIPER,PA-32-260,No,1,Reciprocating,Part 91: General Aviation,,Personal,,1,0,0,0,IMC,UNKNOWN,Probable Cause,12/28/2008,
